,loss,accuracy,val_loss,val_accuracy
0,4.663519859313965,0.34427928924560547,1.1250883340835571,0.5872374773025513
1,1.2832677364349365,0.49567922949790955,1.0476816892623901,0.5306946635246277
2,0.7643957138061523,0.6664362549781799,0.5884164571762085,0.7786752581596375
3,0.695171058177948,0.7054960131645203,0.5473711490631104,0.7883683443069458
4,0.7025702595710754,0.6757690906524658,0.6910513043403625,0.6704362034797668
5,0.6199352741241455,0.73384028673172,0.4959314465522766,0.8255250453948975
6,0.5827919244766235,0.7749740481376648,0.5519071221351624,0.7689822316169739
7,0.558586835861206,0.7915658354759216,0.5228232145309448,0.7617124319076538
8,0.6406184434890747,0.7193225026130676,0.6943276524543762,0.7124394178390503
9,0.5816089510917664,0.7618389129638672,0.4388541579246521,0.8085622191429138
10,0.5135158896446228,0.7984790802001953,0.43036746978759766,0.8400646448135376
11,0.5722936391830444,0.7580366134643555,0.4089081883430481,0.8634895086288452
12,0.523859441280365,0.7849982976913452,0.42440342903137207,0.8562197089195251
13,0.5625518560409546,0.7566539645195007,0.39360150694847107,0.8699515461921692
14,0.48713418841362,0.8119599223136902,0.5465911030769348,0.7730209827423096
15,0.5128865838050842,0.7908745408058167,0.38165226578712463,0.854604184627533
16,0.45869752764701843,0.8278603553771973,0.6400863528251648,0.7261712551116943
17,0.5811669230461121,0.7445558309555054,0.4481963813304901,0.8336026072502136
18,0.47877955436706543,0.8105772733688354,0.3877834379673004,0.8715670704841614
19,0.41435450315475464,0.850674033164978,0.533599853515625,0.7867528200149536
20,0.5097051858901978,0.7912201881408691,0.47340157628059387,0.8093699812889099
21,0.49394485354423523,0.7939854860305786,0.34964191913604736,0.8651050329208374
22,0.4011322855949402,0.8520566821098328,0.4030466675758362,0.8465266823768616
23,0.4325340688228607,0.8320083022117615,0.4107954800128937,0.8489499092102051
24,0.424497127532959,0.8351192474365234,0.34886080026626587,0.8804523348808289
25,0.43327465653419495,0.8416868448257446,0.3724961578845978,0.8699515461921692
26,0.4998883008956909,0.7912201881408691,0.42711973190307617,0.8295637965202332
27,0.45234033465385437,0.8278603553771973,0.3327837586402893,0.881260097026825
28,0.4674450755119324,0.8167991638183594,0.5761541724205017,0.783521831035614
29,0.3933553099632263,0.8551676273345947,0.4722104072570801,0.8255250453948975
30,0.44936975836753845,0.8209471106529236,1.1090619564056396,0.6437802910804749
31,0.45671772956848145,0.8199101090431213,0.3585772216320038,0.8675282597541809
32,0.4202880561351776,0.8351192474365234,0.49315834045410156,0.8061389327049255
33,0.5127465724945068,0.7922571897506714,0.8260922431945801,0.7084006667137146
34,0.45011982321739197,0.826823353767395,0.46899157762527466,0.8061389327049255
