,loss,accuracy,val_loss,val_accuracy
0,1.6180111169815063,0.3432423174381256,0.9316597580909729,0.618739902973175
1,0.9563106298446655,0.5229865312576294,0.7835680246353149,0.7617124319076538
2,0.8243185877799988,0.6840649843215942,0.6794290542602539,0.756865918636322
3,0.7599183917045593,0.682336688041687,0.6491665840148926,0.76978999376297
4,0.7081234455108643,0.6978914737701416,0.5801617503166199,0.7932148575782776
5,0.6788187623023987,0.7103353142738342,0.5180220007896423,0.8004846572875977
6,0.6302767395973206,0.752160370349884,0.5087150931358337,0.8053311705589294
7,0.5920116305351257,0.7670238614082336,0.4685620069503784,0.8190630078315735
8,0.5816066265106201,0.7673695087432861,0.4361307919025421,0.8424878716468811
9,0.5483983755111694,0.7849982976913452,0.5288434624671936,0.7641357183456421
10,0.5373250842094421,0.7908745408058167,0.4838787913322449,0.8101776838302612
11,0.5129340887069702,0.8060836791992188,0.4562321603298187,0.8085622191429138
12,0.4990905821323395,0.8081576228141785,0.42805802822113037,0.8077544569969177
13,0.4816831350326538,0.8212927579879761,0.468585729598999,0.7843295931816101
14,0.4871152639389038,0.8015900254249573,0.3981652855873108,0.8344103097915649
15,0.46888595819473267,0.8178361654281616,0.38521674275398254,0.8505654335021973
16,0.45304766297340393,0.832353949546814,0.35901087522506714,0.854604184627533
17,0.4639952778816223,0.8254407048225403,0.3595447838306427,0.8570274710655212
18,0.4441261291503906,0.8264777064323425,0.327059268951416,0.8764135837554932
19,0.42511600255966187,0.8351192474365234,0.3264240026473999,0.8772213459014893
20,0.45007357001304626,0.8282060027122498,0.32891350984573364,0.8642972707748413
21,0.4179430603981018,0.8430694937705994,0.39444470405578613,0.8344103097915649
22,0.4359907805919647,0.826823353767395,0.39375272393226624,0.8408723473548889
23,0.4078666567802429,0.8413411974906921,0.3487469553947449,0.8537964224815369
24,0.41690438985824585,0.8358106017112732,0.36609676480293274,0.8465266823768616
25,0.43576177954673767,0.8351192474365234,0.33138883113861084,0.8642972707748413
26,0.45075860619544983,0.8219841122627258,0.30491897463798523,0.8772213459014893
27,0.38797932863235474,0.8582786321640015,0.33197155594825745,0.868336021900177
28,0.39568468928337097,0.8534393310546875,0.35876575112342834,0.854604184627533
29,0.38810041546821594,0.855513334274292,0.3355933129787445,0.8675282597541809
30,0.39514270424842834,0.8461804389953613,0.4144969880580902,0.8319870829582214
31,0.3797072470188141,0.8565502762794495,0.3996756672859192,0.8457189202308655
32,0.39307451248168945,0.8496370315551758,0.4351668953895569,0.8271405696868896
33,0.3731062710285187,0.8593155741691589,0.32253244519233704,0.8723747730255127
34,0.38796088099479675,0.8517110347747803,0.3289075791835785,0.8699515461921692
35,0.35797959566116333,0.8679571151733398,0.4194965958595276,0.8303715586662292
36,0.3690381348133087,0.8631178736686707,0.3162201941013336,0.8772213459014893
37,0.36005687713623047,0.8683028221130371,0.3311147391796112,0.8691437840461731
38,0.35076192021369934,0.8714137673377991,0.3239723742008209,0.8772213459014893
39,0.37047743797302246,0.8648461699485779,0.33127152919769287,0.8667204976081848
40,0.3570736348628998,0.8679571151733398,0.3345552980899811,0.868336021900177
41,0.37549781799316406,0.8524023294448853,0.39688944816589355,0.8449111580848694
42,0.37934479117393494,0.850674033164978,0.31354519724845886,0.8756058216094971
43,0.38528263568878174,0.8582786321640015,0.46766749024391174,0.8214862942695618
44,0.3682485818862915,0.8565502762794495,0.322083443403244,0.874798059463501
45,0.3665899336338043,0.853093683719635,0.312009334564209,0.882067859172821
46,0.3319365978240967,0.8793639540672302,0.36420702934265137,0.8602584600448608
47,0.358416885137558,0.8686484694480896,0.3777535557746887,0.8521809577941895
48,0.39002421498298645,0.850674033164978,0.30025357007980347,0.882067859172821
49,0.36500051617622375,0.8634635210037231,0.30606433749198914,0.874798059463501
