,loss,accuracy,val_loss,val_accuracy
0,1.0264744758605957,0.5077773928642273,0.7321857213973999,0.8505654335021973
1,0.8039100170135498,0.7428275346755981,0.693865180015564,0.8610662221908569
2,0.7233103513717651,0.829243004322052,0.6991860866546631,0.8505654335021973
3,0.7265710234642029,0.8240580558776855,0.6612407565116882,0.8917608857154846
4,0.7275267243385315,0.8199101090431213,0.6657378077507019,0.8869143724441528
5,0.7180498242378235,0.829934298992157,0.7297854423522949,0.8109854459762573
6,0.6965078711509705,0.8548219799995422,0.6531031131744385,0.8974151611328125
7,0.7131093740463257,0.8337365984916687,0.6531192660331726,0.8974151611328125
8,0.7325945496559143,0.8123055696487427,0.6569303870201111,0.8933764100074768
9,0.7149624228477478,0.834773600101471,0.692987322807312,0.8562197089195251
10,0.7051152586936951,0.8441064357757568,0.689110279083252,0.861873984336853
11,0.6991283893585205,0.850674033164978,0.6527404189109802,0.8990306854248047
12,0.6964271068572998,0.8517110347747803,0.6524611115455627,0.8974151611328125
13,0.6841360330581665,0.8662288188934326,0.6584657430648804,0.8869143724441528
14,0.688193142414093,0.8634635210037231,0.6579810976982117,0.8933764100074768
15,0.701294481754303,0.8472174406051636,0.6543134450912476,0.8974151611328125
16,0.674838125705719,0.8772900104522705,0.6916810274124146,0.8586429953575134
17,0.6780096292495728,0.8696854710578918,0.7102258205413818,0.8392568826675415
18,0.6961671113967896,0.8544763326644897,0.6638757586479187,0.8852988481521606
19,0.7013860940933228,0.848254382610321,0.7104907035827637,0.8400646448135376
20,0.6770603656768799,0.8762530088424683,0.69768226146698,0.8505654335021973
21,0.6755243539810181,0.8727964162826538,0.671842098236084,0.8715670704841614
22,0.6599011421203613,0.8914621472358704,0.6508000493049622,0.9006462097167969
23,0.6783745884895325,0.8710681200027466,0.6964366436004639,0.8513731956481934
24,0.6624350547790527,0.8880055546760559,0.6641872525215149,0.8828756213188171
25,0.6682474613189697,0.8814379572868347,0.6812936663627625,0.8675282597541809
26,0.6644933819770813,0.8848945498466492,0.6543440818786621,0.8982229232788086
27,0.6679549813270569,0.8828206062316895,0.6428080201148987,0.9071082472801208
28,0.6600106954574585,0.8893882036209106,0.6385171413421631,0.9127625226974487
29,0.6639381647109985,0.8883512020111084,0.7227320075035095,0.8263328075408936
30,0.6720444560050964,0.8772900104522705,0.6428744792938232,0.9079160094261169
31,0.6584984660148621,0.8931904435157776,0.6437469124794006,0.9054927229881287
32,0.6626390814781189,0.8890424966812134,0.663215696811676,0.8828756213188171
33,0.6678232550621033,0.8831662535667419,0.6926875710487366,0.8570274710655212
34,0.6646567583084106,0.8852402567863464,0.6432762145996094,0.9079160094261169
35,0.664232075214386,0.8873142004013062,0.6528307795524597,0.8966074585914612
36,0.6576400995254517,0.8949187397956848,0.6702291965484619,0.8780291080474854
37,0.6576722264289856,0.8931904435157776,0.6627524495124817,0.8877221345901489
38,0.6570384502410889,0.8931904435157776,0.6346300840377808,0.9159935116767883
39,0.6584811806678772,0.8907708525657654,0.6535958051681519,0.894991934299469
40,0.6518314480781555,0.8980297446250916,0.6613572239875793,0.8877221345901489
41,0.6459614038467407,0.9066712856292725,0.6718226671218872,0.8756058216094971
42,0.6539000868797302,0.8976840376853943,0.661718487739563,0.8852988481521606
43,0.6524469256401062,0.8987210392951965,0.674289882183075,0.8756058216094971
44,0.6559240221977234,0.8956100940704346,0.6516852974891663,0.8982229232788086
45,0.6451950669288635,0.9056342840194702,0.6553006768226624,0.894991934299469
46,0.6629714369773865,0.8873142004013062,0.641768753528595,0.9071082472801208
47,0.6617958545684814,0.8893882036209106,0.6506963968276978,0.8998384475708008
48,0.6534523963928223,0.8949187397956848,0.6533133387565613,0.9006462097167969
49,0.6492127776145935,0.901486337184906,0.655565619468689,0.8957996964454651
